13128,LIMPIA CONTACTO 250 ML *6,1745.49,DANIROX
13308,LIMPIA CONTACTO 400ML *6,2525.38,DANIROX
13059,LUBRICANTE MULTIUSO 15 EN 1 450ML,1750.46,DANIROX
12145,LUBRICANTE MULTIUSO 15EN 1 160G,1461.39,DANIROX
6970,BARRA P/ PISTOLA 7MM*300MM * BOLSA 500,4382.52,DANIROX
6971,BARRA P/PISTOLA 11MM*300MM *BOLSA 500GR,4382.52,DANIROX
6973,PISTOLA P/ADHESIVO CHICA 10W,2729.33,DANIROX
6972,PISTOLA P/ADHESIVO GRANDE 60W,4467.64,DANIROX
13057,SILICONA ACETICA 280G BLANCA CARTUCHO,2723.8,DANIROX
13019,SILICONA ACETICA 280G TRANSP CARTUCHO,2723.8,DANIROX
13058,SILICONA ACETICA TRANSP 85 ML POMO,1627.21,DANIROX
88,PORTATIL LED 5MTS 12V,5926.76,DANIROX
13285,PORTATIL LED 5MTS CON FICHA,5926.76,DANIROX
90,PORTATIL P/AUTO 5 MTS MIGNON PINZA 10A,3248.07,DANIROX
231,PORTATIL P/AUTO C/CABLE 12V GRANDE 20A 5MTS,3248.07,DANIROX
1523,PORTATIL PVC 7 MTS,3470.65,DANIROX
86,PORTATIL SUPER DE LUJO C-TECLA C-CABLE 7MT,3778.63,DANIROX
84,PORTATIL SUPER INDUSTRIAL C/CABLE 7MTS,3529.83,DANIROX
12748,PORTATIL 5M KALOP KL92305,3993.12,DANIROX
89,PUO P/AUTO MIGNON SIN CABLE,1404.09,DANIROX
83,PUO SUPER INDUSTRIAL SIN CABLE,1476.11,DANIROX
85,PUO SUPER LUJO CON TECLA SIN CABLE,1790.59,DANIROX
6884,PROLONGADOR TRIPOLAR 10 MTS RICHI,6238.06,DANIROX
13301,PROLONGADOR TRIPOLAR 15MTS RICHI,8767.92,DANIROX
13302,PROLONGADOR TRIPOLAR 20 MTS RICHI,11368.38,DANIROX
4192,PROLONGADOR TRIPOLAR 3 MTS RICHI,2756.54,DANIROX
4194,PROLONGADOR TRIPOLAR 5MTS RICHI,3763.36,DANIROX
13282,PROLONGADOR TRIPOLAR 1 MT,1782.52,DANIROX
9856,PROLONGADOR TRIPOLAR 10MTS,5314.67,DANIROX
10653,PROLONGADOR TRIPOLAR 15MTS,7332.43,DANIROX
10654,PROLONGADOR TRIPOLAR 20MTS,9534.14,DANIROX
568,PROLONGADOR TRIPOLAR 3 MTS,2326.83,DANIROX
569,PROLONGADOR TRIPOLAR 5 MTS,3122.64,DANIROX
104,ZAPATILLA MULTIPLE UNIVERSAL 10 MTS,4138.78,DANIROX
