13128,LIMPIA CONTACTO TACSA 250 ML *6,3634.33,DANIROX
13308,LIMPIA CONTACTO TACSA 400 ML *6,5258.54,DANIROX
12145,LUBRICANTE TACSA MULTIUSO 15 EN 1 155G 216ML,3040.35,DANIROX
13059,LUBRICANTE TACSA MULTIUSO 15 EN 1 300G 450ML,3645.52,DANIROX
6971,BARRA TACSA P/PISTOLA 11MM*300MM *BOLSA 500GR,8586.37,DANIROX
6970,BARRA TACSA P/PISTOLA 7MM*300MM * BOLSA 500GR,8586.37,DANIROX
6973,PISTOLA TACSA P/BARRA ADHESIVA CHICA 10W,5344.67,DANIROX
6972,PISTOLA TACSA P/BARRA ADHESIVA GRANDE 60W,8755.28,DANIROX
13057,SILICONA TACSA ACETICA 280G BLANCA CARTUCHO,5334.6,DANIROX
13019,SILICONA TACSA ACETICA 280G TRANSP CARTUCHO,5334.6,DANIROX
13058,SILICONA TACSA ACETICA TRANSP POMO 85 ML,3191.37,DANIROX
8956,PISTOLA P/CARTUCHO PREMIUM,8565.79,DANIROX
8957,PISTOLA P/CARTUCHO REFORZADA CROMADA,5602.9,DANIROX
88,PORTATIL LED 5MTS 12V,7762.08,DANIROX
13285,PORTATIL LED 5MTS CON FICHA,7084.24,DANIROX
231,PORTATIL P/AUTO C/CABLE 12V GRANDE 20A 5MTS,4748.22,DANIROX
90,PORTATIL P/AUTO MIGNON PINZA 10A 5MTS,4593.61,DANIROX
1523,PORTATIL PVC 7 MTS,4422.19,DANIROX
86,PORTATIL SUPER DE LUJO C-TECLA C-CABLE 7MTS,5344.27,DANIROX
84,PORTATIL SUPER INDUSTRIAL C/CABLE 7MTS,4990.94,DANIROX
12748,PORTATIL KALOP C/CABLE 5M KL92305,5804.64,DANIROX
89,PUO P/AUTO MIGNON SIN CABLE,1969.65,DANIROX
83,PUO SUPER INDUSTRIAL SIN CABLE,1989.26,DANIROX
85,PUO SUPER LUJO CON TECLA SIN CABLE,2433.79,DANIROX
4192,PROLONGADOR RICHI TRIPOLAR 3 MTS,4013.52,DANIROX
4194,PROLONGADOR RICHI TRIPOLAR 5 MTS,5479.45,DANIROX
6884,PROLONGADOR RICHI TRIPOLAR 10 MTS,9082.61,DANIROX
13301,PROLONGADOR RICHI TRIPOLAR 15 MTS,12766.09,DANIROX
13302,PROLONGADOR RICHI TRIPOLAR 20 MTS,16552.36,DANIROX
13282,PROLONGADOR TRIPOLAR 1 MT,3010.46,DANIROX
568,PROLONGADOR TRIPOLAR 3 MTS,3579.9,DANIROX
569,PROLONGADOR TRIPOLAR 5 MTS,4619.23,DANIROX
9856,PROLONGADOR TRIPOLAR 10 MTS,7555.95,DANIROX
10653,PROLONGADOR TRIPOLAR 15 MTS,10257.46,DANIROX
10654,PROLONGADOR TRIPOLAR 20 MTS,13214.17,DANIROX
102,ZAPATILLA MULTIPLE UNIVERSAL 3 MTS,2151.62,DANIROX
103,ZAPATILLA MULTIPLE UNIVERSAL 5 MTS,2746.2,DANIROX
104,ZAPATILLA MULTIPLE UNIVERSAL 10 MTS,4471.86,DANIROX
13029,ZAPATILLA TOMA MONO K C/CABLE 5T+2USB C/PR1.5MT KS50410,18549.39,DANIROX
12432,ZAPATILLA TOMA MULT K C/CABLE 2T C/PR 1.5MTS KD50295,5108.03,DANIROX
13297,ZAPATILLA TOMA MULT K C/CABLE 2T C/PR 2.5MTS KD50296,6176.29,DANIROX
12057,ZAPATILLA TOMA MULT K C/CABLE 4T C/PR 5MT KD50405,11010.34,DANIROX
12262,ZAPATILLA TOMA MULT K C/CABLE 4T C/PR C/LL 1.5M KD50401,6719.96,DANIROX
12229,ZAPATILLA TOMA MULT K C/CABLE 4T C/PR C/LL 2.5M KD50402,8259.27,DANIROX
12263,ZAPATILLA TOMA MULT K C/CABLE 6T C/PR C/LL 1.5M KD50408,8358.48,DANIROX
11548,ZAPATILLA TOMA BIN LOGIC 4 TOMAS 1.5 MTS,5268.78,DANIROX
3582,ZAPATILLA TOMA MULT LOGIC 2 TOMAS 1.5 MTS C/INTERR,5308.68,DANIROX
3589,ZAPATILLA TOMA MULT LOGIC 4 TOMAS 1.5 MTS C/INTERRU,5355.99,DANIROX
12134,ZAPATILLA TOMA MULT LOGIC 4 TOMAS 5 MTS C/INTERR,9293.5,DANIROX
3439,ZAPATILLA TOMA MULT LOGIC 5 TOMAS C/CABLE C/PROT,5980.78,DANIROX
3584,ZAPATILLA TOMA MULT LOGIC 6 TOMAS 1.5 MTS C/INTERR,6026.04,DANIROX
13265,ZAPATILLA TOMA BIN RICHI 3T +2 USB 1.5MTS,13555.34,DANIROX
13254,ZAPATILLA TOMA BIN RICHI 3T C/LL TERM 1.5MTS 521/05,4685.27,DANIROX
11866,ZAPATILLA TOMA BIN RICHI 4T C/LL TERM 1.5MTS BL/NG 561,5137.97,DANIROX
4873,ZAPATILLA TOMA BIN RICHI 4T C/LL TERM 2.5MTS 562/05,6658.39,DANIROX
13215,ZAPATILLA TOMA BIN RICHI 4T C/LL TERM 5MTS BCO 564/05,8234.46,DANIROX
4872,ZAPATILLA TOMA BIN RICHI 5T C/LL TERM 1.5M BCO 571/05,6760.91,DANIROX
13216,ZAPATILLA TOMA BIN RICHI 5T C/LL TERM 2.5M 574/05,7364.84,DANIROX
11818,ZAPATILLA TOMA BIN RICHI 5T C/LL TERM 5MTS BCO 574/05,9041.78,DANIROX
12874,ZAPATILLA TOMA MULT SICA CON 2USB 1.3M 971973,30091.44,DANIROX
11013,ZAPATILLA TOMA EXULTT BIN C/PROT 4 TOMAS 2M C/CABLE,6633.34,DANIROX
10109,ZAPATILLA TOMA MULT BLISTER CAMBRE 5T C/CABLE BL 1600,16476.92,DANIROX
10192,ZAPATILLA TOMA MULT BLISTER CAMBRE 5T C/CABLE NG 1602,16476.92,DANIROX
10188,ZAPATILLA TOMA MULT CAJA CAMBRE 4T C/CABLE BCO 1000,29901.0,DANIROX
10436,ZAPATILLA TOMA MULT CAJA CAMBRE 4T C/CABLE NG 1100,29901.0,DANIROX
5463,ZAPATILLA TOMA MULT TOP 4 TOMAS 1.5 MTS C/LLAVE,4469.14,DANIROX
6923,ZAPATILLA TOMA MULT TOP 6 TOMAS 1.5 MTS Y LLAVE,5428.19,DANIROX
12036,ZAPATILLA TOMA BIN K S/CABLE 2T KD50290,2946.58,DANIROX
11607,ZAPATILLA TOMA MULT K S/CABLE 4T C/PR C/LL BL KD50150,5470.19,DANIROX
11608,ZAPATILLA TOMA MULT K S/CABLE 4T C/PR C/LL NG KD50151,5470.19,DANIROX
11549,ZAPATILLA TOMA BIN LOGIC 4 TOMAS S/CABLE,2470.47,DANIROX
3583,ZAPATILLA TOMA MULT LOGIC 2 TOMAS S/CABLE C/INTERR,1840.15,DANIROX
3116,ZAPATILLA TOMA MULT LOGIC 4 TOMAS S/CABLE C/INTERR,2373.32,DANIROX
3117,ZAPATILLA TOMA MULT LOGIC 6 TOMAS S/CABLE C/INTERR,2840.26,DANIROX
10125,ZAPATILLA MEGA BIN RICHI 4T S/CABLE C/LL TERM BL/NG 410,4149.01,DANIROX
4871,ZAPATILLA TOMA BIN RICHI 5T S/CABLE C/LL TERM 510,4933.95,DANIROX
11034,ZAPATILLA TOMA BIN EXULTT C/PROT 4 TOMAS S/CABLE,5277.35,DANIROX
11332,ZAPATILLA TOMA BIN EXULTT C/PROT 6 TOMAS S/CABLE,6797.62,DANIROX
10096,ZAPATILLA TOMA MULT BLISTER CAMBRE 5T S/CABLE BL 1601,13593.76,DANIROX
10656,ZAPATILLA TOMA MULT BLISTER CAMBRE 5T S/CABLE NG 1603,13593.76,DANIROX
10187,ZAPATILLA TOMA MULT CAJA CAMBRE 4T S/CABLE BL 1500,26276.64,DANIROX
1196,ZAPATILLA TOMA MULT CAJA CAMBRE 4T S/CABLE NG 1200,26276.64,DANIROX
5471,ZAPATILLA TOMA MULT TOP 4 TOMAS S/CABLE CON LLAVE,2890.31,DANIROX
1507,ZAPATILLA TOMA MULT TOP 4 TOMAS S/CABLE SIN LLAVE,2540.61,DANIROX
11208,ZAPATILLA TOMA MULT TOP 6 TOMAS S/CABLE CON LLAVE,3736.67,DANIROX
8804,ZAPATILLA TOMA MULT TOP 6 TOMAS S/CABLE SIN LLAVE,3397.56,DANIROX
1486,CABLE P/PLANCHA ARMADO C/GOMA 1090 B,2239.09,DANIROX
187,CABLE P/PLANCHA ARMADO C/GOMA 1090 TRIPOLAR,3149.11,DANIROX
1487,CABLE P/PLANCHA ARMADO C/OJAL 1070 B,2060.73,DANIROX
6912,CABLE P/PLANCHA ARMADO C/OJAL 1070 TRIPOLAR,2970.75,DANIROX
1581,CABLE P/PLANCHA B *METRO,616.05,DANIROX
562,CABLE P/PLANCHA TRIPOLAR *METRO,848.8,DANIROX
13084,CABLE INTERLOCK VELADOR P/CH BL,2192.43,DANIROX
13085,CABLE INTERLOCK VELADOR P/CH NG,2192.43,DANIROX
1498,INTERLOCK GRABADOR 2 RANURAS P/CHATO,1596.91,DANIROX
6877,INTERLOCK TRIPOLAR 2 RANURAS 2 P/CHATAS,1596.91,DANIROX
1069,CABLE BICOLOR 2*050,228.69,DANIROX
1070,CABLE BICOLOR 2*080,286.24,DANIROX
1071,CABLE BICOLOR 2*1,351.65,DANIROX
5410,CABLE UTP CAT 5 CERTIF INT *CAJA 305 MTS,325207.81,DANIROX
12103,CABLE UTP CAT 6 NJA,496055.36,DANIROX
2113,CABLE CRISTAL 2*0.50,198.09,DANIROX
2114,CABLE CRISTAL 2*0.75,256.46,DANIROX
2088,CABLE CRISTAL 2*1,331.33,DANIROX
10800,CABLE SILICONADO 1*0.5,381.1,DANIROX
411,CABLE SILICONADO 1*0.75,493.39,DANIROX
