LISTA GRAL.,ACOPLE RAP. X 5,2455.00,FLAVIO
LISTA GRAL.,ADAPTADOR VIAJERO,1208.00,FLAVIO
LISTA GRAL.,ALICATE P/UÑAS GDE,309.00,FLAVIO
LISTA GRAL.,ARCO DE SIERRA METAL C/ HOJA,1180.00,FLAVIO
LISTA GRAL.,ARCO SIERRA JRS ECON C/ HOJA,302.00,FLAVIO
LISTA GRAL.,ARCO SIERRA JRS EL ABUELO C/HOJA,464.00,FLAVIO
LISTA GRAL.,BALANZA COCINA DIGITAL X10 KG,2196.00,FLAVIO
LISTA GRAL.,BALANZA PRESICION,2030.00,FLAVIO
LISTA GRAL.,BALANZA ROMANA DIGITAL,1537.00,FLAVIO
LISTA GRAL.,BALANZA ROMANA 12 K,358.00,FLAVIO
LISTA GRAL.,BARBIJOS X50                330,770.00,FLAVIO
LISTA GRAL.,BENCINA,425.00,FLAVIO
LISTA GRAL.,BOMBA TRASBASADORA,0.00,FLAVIO
LISTA GRAL.,BOQULLA 5/16,549.00,FLAVIO
LISTA GRAL.,BOQUILLA 3/8,1040.00,FLAVIO
LISTA GRAL.,BOQUILLA 7/16,1460.00,FLAVIO
LISTA GRAL.,BROCHES PLAST. X 14,0.00,FLAVIO
LISTA GRAL.,BUSCAPOLOS,121.00,FLAVIO
LISTA GRAL.,CABLE BATERIA 500  AMP,2690.00,FLAVIO
LISTA GRAL.,CALENTADOR  12 V,0.00,FLAVIO
LISTA GRAL.,CANDADO  BCE 75,1730.00,FLAVIO
LISTA GRAL.,CANDADO BCE 25,307.00,FLAVIO
LISTA GRAL.,CANDADO BCE 32    0439,412.00,FLAVIO
LISTA GRAL.,CANDADO BCE 38 A/ LARGO,604.00,FLAVIO
LISTA GRAL.,CANDADO BCE 50 A/ LARGO,0.00,FLAVIO
LISTA GRAL.,CANDADO BCE 40,494.00,FLAVIO
LISTA GRAL.,CANDADO BCE 50,795.00,FLAVIO
LISTA GRAL.,CANDADO BCE 63,1235.00,FLAVIO
LISTA GRAL.,CANDADO VALIJERO 20,247.00,FLAVIO
LISTA GRAL.,CALCULADORA,1350.00,FLAVIO
LISTA GRAL.,"CEPILLO AMOLADORA 3""COPA",577.00,FLAVIO
LISTA GRAL.,"CEPILLO AMOLADORA 4""- COPA",851.00,FLAVIO
LISTA GRAL.,"CEPILLO AMOLADORA PLANO 4""",1098.00,FLAVIO
LISTA GRAL.,"CEPILLO AMOLADORA 3""COPA       TRENZADO",601.00,FLAVIO
LISTA GRAL.,"CEPILLO AMOLADORA 4""- COPA     TRENZADO",979.00,FLAVIO
LISTA GRAL.,"CEPILLO AMOLADORA PLANO 3""    TRENZADO",686.00,FLAVIO
LISTA GRAL.,CEPILLO C/ PERNO X 5,1373.00,FLAVIO
LISTA GRAL.,CEPILLO C/ PERNO X3,851.00,FLAVIO
LISTA GRAL.,CEPILLO CHICO X 3,538.00,FLAVIO
LISTA GRAL.,CEPILLO GDE X 3,859.00,FLAVIO
LISTA GRAL.,CEPILLO MANGO PLASTICO  ROJO,412.00,FLAVIO
LISTA GRAL.,CHALECO REFLECT.,659.00,FLAVIO
LISTA GRAL.,CHISPERO   EXTENSIBLE,429.00,FLAVIO
LISTA GRAL.,CHISPERO CORTO,310.00,FLAVIO
LISTA GRAL.,CHOCLA C/ POLVO,988.00,FLAVIO
LISTA GRAL.,CINTA AGRIMENSOR 30M,1922.00,FLAVIO
LISTA GRAL.,CINTA AGRIMENSOR 50 M,2581.00,FLAVIO
LISTA GRAL.,CINTA AGRIMENSOR X 100M,3500.00,FLAVIO
LISTA GRAL.,CINTA AMARRE C/ CRIQUE  X 5M,919.00,FLAVIO
LISTA GRAL.,CINTA AMARRE C/ CRIQUE  X 4U,0.00,FLAVIO
LISTA GRAL.,CINTA DOBLE FAZZ  DAVINSON,299.00,FLAVIO
LISTA GRAL.,CINTA METRICA X 3 MTS ENGOM,575.00,FLAVIO
LISTA GRAL.,CINTA METRICA X 5   ENGOMADA,739.00,FLAVIO
LISTA GRAL.,"CINTA METRICA X 7,5 MTS   ECO",1300.00,FLAVIO
LISTA GRAL.,CINTA METRICA X10    ENGOMADA,1700.00,FLAVIO
LISTA GRAL.,CINTA REMOLQUE    ECO,0.00,FLAVIO
LISTA GRAL.,COMPRESOR 12V,0.00,FLAVIO
LISTA GRAL.,CONTROL REMOTO,740.00,FLAVIO
LISTA GRAL.,CORTA CAÑO COBRE,878.00,FLAVIO
LISTA GRAL.,CORTA HILACHAS X 12,1098.00,FLAVIO
LISTA GRAL.,CORTA VIDRIO,384.00,FLAVIO
LISTA GRAL.,CORTA VIDRIO  JOBO,329.00,FLAVIO
LISTA GRAL.,CUTER ECONOMICO     X 12,1022.00,FLAVIO
LISTA GRAL.,CUTER GUIA METAL 18 MM,220.00,FLAVIO
LISTA GRAL.,"DEST 4"" PH",481.00,FLAVIO
LISTA GRAL.,DEST.RELOJERO X 6,275.00,FLAVIO
LISTA GRAL.,"DEST REVERSIBLE  4"" T EXT",380.00,FLAVIO
LISTA GRAL.,"DEST REVERSIBLE  5"" CRISTAL",395.00,FLAVIO
LISTA GRAL.,DEST REVERSIBLE FUERZA,275.00,FLAVIO
LISTA GRAL.,DEST. REV CHICO AMARILLO,309.00,FLAVIO
LISTA GRAL.,DISCOS FLAPER-             40,275.00,FLAVIO
LISTA GRAL.,ENCENDEDOR X 10 ELECTRONICO,1710.00,FLAVIO
LISTA GRAL.,ENCENDEDOR X 25,232.00,FLAVIO
LISTA GRAL.,ENGRAMPADORA      EUROTECH,3590.00,FLAVIO
LISTA GRAL.,"ESCUADRA IMANTADA CH 3""",1155.00,FLAVIO
LISTA GRAL.,"ESCUADRA IMANTADA MED 4""",1785.00,FLAVIO
LISTA GRAL.,ESTAÑO 40-50-60,680.00,FLAVIO
LISTA GRAL.,EXTRACTOR TORNILLOS  X 5,1245.00,FLAVIO
LISTA GRAL.,FUSIBLES C/ BUSCAPOLO,384.00,FLAVIO
LISTA GRAL.,FAROL S/P,1950.00,FLAVIO
LISTA GRAL.,FILTRO P BOMBILLA X 2,94.00,FLAVIO
LISTA GRAL.,FRANCESA 10       DAVINSON,3099.00,FLAVIO
LISTA GRAL.,"FRANCESA 12""     DAVINSON",0.00,FLAVIO
LISTA GRAL.,"FRANCESA 6""        DAVINSON",1590.00,FLAVIO
LISTA GRAL.,"FRANCESA 8""       DAVINSON",2190.00,FLAVIO
LISTA GRAL.,GAMUZA HUMEDA,0.00,FLAVIO
LISTA GRAL.,GAS P ENCENDEDOR   GDE X 400,539.00,FLAVIO
LISTA GRAL.,GAS P/ ENCENDEDOR,485.00,FLAVIO
LISTA GRAL.,IMAN EXTENSIBLE   GSSO,550.00,FLAVIO
LISTA GRAL.,IMAN EXTENSIBLE  C/ ESPEJO,1200.00,FLAVIO
LISTA GRAL.,IMAN EXTENSIBLE  FINO,790.00,FLAVIO
LISTA GRAL.,LINTERNA ECO. CON PILA,0.00,FLAVIO
LISTA GRAL.,LAPIZ CARPINTERO X 12,602.00,FLAVIO
LISTA GRAL.,LINTERNA DUACEL 3AAA,790.00,FLAVIO
LISTA GRAL.,LIMA MATRICERO C/ MANGO X6,0.00,FLAVIO
LISTA GRAL.,LINGA BICI  RULITO,1098.00,FLAVIO
LISTA GRAL.,"LINGA MOTO     1,2 MT              GSSA",3400.00,FLAVIO
LISTA GRAL.,LLAVE ALLEN X 9 CORTA,999.00,FLAVIO
LISTA GRAL.,LLAVE ALLEN X 9 LARGAS,1155.00,FLAVIO
LISTA GRAL.,LLAVE ALLEN X 9 MED,970.00,FLAVIO
LISTA GRAL.,LLAVE AMOLADORA REGULABLE,785.00,FLAVIO
LISTA GRAL.,LLAVE COMB X 6,1750.00,FLAVIO
LISTA GRAL.,LLAVE CRIQUE 1/2,2455.00,FLAVIO
LISTA GRAL.,LLAVE CRUZ,3290.00,FLAVIO
LISTA GRAL.,LLAVE MANDRIL 13MM,410.00,FLAVIO
LISTA GRAL.,LLAVE T 21 PZ.  AMARILLA,1010.00,FLAVIO
LISTA GRAL.,LLAVE TORX 9PZ.LARGAS,1345.00,FLAVIO
LISTA GRAL.,LLAVE TORX 9PZ.MED.,1150.00,FLAVIO
LISTA GRAL.,LLLAVE TORX CORTA,965.00,FLAVIO
LISTA GRAL.,MECHA P/ MADERA CORTA ECO,770.00,FLAVIO
LISTA GRAL.,MECHA PALA,1220.00,FLAVIO
LISTA GRAL.,"NIVEL TORPEDO 9""",549.00,FLAVIO
LISTA GRAL.,ORRING X 50,755.00,FLAVIO
LISTA GRAL.,"PALANCA DE FUERZA 15""",3150.00,FLAVIO
LISTA GRAL.,PELA CABLE METAL,0.00,FLAVIO
LISTA GRAL.,"PICO DE LORO PROF    10""",1977.00,FLAVIO
LISTA GRAL.,PIEDRA AFILAR    1681,545.00,FLAVIO
LISTA GRAL.,PIEDRAS MONTADAS CH.X 5,412.00,FLAVIO
LISTA GRAL.,PIEDRAS MONTADAS GDE X 5,660.00,FLAVIO
LISTA GRAL.,PINZA AMPEROMETRICA,3290.00,FLAVIO
LISTA GRAL.,PINZA MAZA 300,760.00,FLAVIO
LISTA GRAL.,PINZA MINI  SURT,550.00,FLAVIO
LISTA GRAL.,PINZA PERRO,1750.00,FLAVIO
LISTA GRAL.,PINZA PORTA ELECTRODO,796.00,FLAVIO
LISTA GRAL.,PINZA PUNTA       6,878.00,FLAVIO
LISTA GRAL.,PINZA SACABOCADO  PROF,2265.00,FLAVIO
LISTA GRAL.,PINZA SEGUER,1230.00,FLAVIO
LISTA GRAL.,"PINZA UNIV. 6""",960.00,FLAVIO
LISTA GRAL.,PINZA UNIV.8,1755.00,FLAVIO
LISTA GRAL.,PISTOLA P/ CARTUCHO DE SILICONA,0.00,FLAVIO
LISTA GRAL.,"PITON MOTO 1,2",2855.00,FLAVIO
LISTA GRAL.,PROLONGADOR 1/2 X 3  DAVINSON,0.00,FLAVIO
LISTA GRAL.,PULVERIZADOR BOMBA                     X3 7290,2490.00,FLAVIO
LISTA GRAL.,PULVERIZADOR BOMBA X 5 LTS,5500.00,FLAVIO
LISTA GRAL.,PUNTAS PH - PL HUEVITO X 31P.,685.00,FLAVIO
LISTA GRAL.,PUNTAS PH 2 X 10 CORTAS  EUROTECH,1299.00,FLAVIO
LISTA GRAL.,PUNTS PH 2 X 65X10 LARGAS  DAVISON,1369.00,FLAVIO
LISTA GRAL.,RED P/ MOTO,1115.00,FLAVIO
LISTA GRAL.,REMACHADORA,1399.00,FLAVIO
LISTA GRAL.,REPUESTO CUTER X10,220.00,FLAVIO
LISTA GRAL.,REPUESTO CUTER X10  TRAPEZOIDAL,255.00,FLAVIO
LISTA GRAL.,SACABOCADO A GOLPE X 6,1650.00,FLAVIO
LISTA GRAL.,SACABUJIAS DOBLE,1370.00,FLAVIO
LISTA GRAL.,SCRAPER   CH,165.00,FLAVIO
LISTA GRAL.,SIERRA COPA 11 PZ.   K  0327,2140.00,FLAVIO
LISTA GRAL.,SIERRA COPA 4 PZ.               2PZ  350,1098.00,FLAVIO
LISTA GRAL.,SIERRA COPA 8 PZS,2910.00,FLAVIO
LISTA GRAL.,SIERRA WIDIA 115 24 D,615.00,FLAVIO
LISTA GRAL.,SIERRA WIDIA 115 40 D,699.00,FLAVIO
LISTA GRAL.,SIERRA WIDIA 180 24 D,1199.00,FLAVIO
LISTA GRAL.,SIERRA WIDIA 180 40 D,1299.00,FLAVIO
LISTA GRAL.,SOLDADOR ELECTRICO   PISTOLA30 - 80W,2076.00,FLAVIO
LISTA GRAL.,SOPLTE GAS BUTANO,1970.00,FLAVIO
LISTA GRAL.,TAPON CHICO 1/2LT,366.00,FLAVIO
LISTA GRAL.,TAPON P/ TERMO P/ ROJO,412.00,FLAVIO
LISTA GRAL.,TAPON TAPA ROJA,549.00,FLAVIO
LISTA GRAL.,TAPON TERMO PICO CEBADOR T/ STANLEY,599.00,FLAVIO
LISTA GRAL.,TENSOR GRUESO,770.00,FLAVIO
LISTA GRAL.,TENSOR X 1,270.00,FLAVIO
LISTA GRAL.,TESTER DIG. CH.  C /BAT,1755.00,FLAVIO
LISTA GRAL.,TIJERA  7 1/2,355.00,FLAVIO
LISTA GRAL.,TIJERA 9 1/2,466.00,FLAVIO
LISTA GRAL.,TIJERA CORTA CHAPA,1890.00,FLAVIO
LISTA GRAL.,TIJERA MUNDIAL PELUQ.,275.00,FLAVIO
LISTA GRAL.,TIJERA COCINA,0.00,FLAVIO
LISTA GRAL.,TIJERA PODA   PRUNER    9,1050.00,FLAVIO
LISTA GRAL.,TIJERA PVC  CH,1545.00,FLAVIO
LISTA GRAL.,TIMBRE INAL. ENCHUFE220,2220.00,FLAVIO
LISTA GRAL.,"TRABA ""U""",0.00,FLAVIO
LISTA GRAL.,TUBO 40 PZ,3596.00,FLAVIO
LISTA GRAL.,TUBO X 25 -52 X 1/2,7460.00,FLAVIO
LISTA GRAL.,ADAPTADOR BICI --AUTO,184.00,FLAVIO
LISTA GRAL.,ADAPTADOR AUTO -BICI,247.00,FLAVIO
LISTA GRAL.,CADENA,940.00,FLAVIO
LISTA GRAL.,CAMARA N 20 Y 24,949.00,FLAVIO
LISTA GRAL.,CAMARA N 26,990.00,FLAVIO
LISTA GRAL.,CANASTO PLAST PASEO,1650.00,FLAVIO
LISTA GRAL.,CAMARA N 29,1300.00,FLAVIO
LISTA GRAL.,CUBIERTA TT N 26,2900.00,FLAVIO
LISTA GRAL.,GOMINES,799.00,FLAVIO
LISTA GRAL.,INFLADOR BOMBA,3175.00,FLAVIO
LISTA GRAL.,INFLADOR DOBLE VALVULA,519.00,FLAVIO
LISTA GRAL.,INFLADOR FUTBOL C / PICO,670.00,FLAVIO
LISTA GRAL.,INFLADOR MINI,650.00,FLAVIO
LISTA GRAL.,INFLADOR PIE C RELOJ,2300.00,FLAVIO
LISTA GRAL.,INFLADOR SIMPLE,449.00,FLAVIO
LISTA GRAL.,KIT DE PARCHE,210.00,FLAVIO
LISTA GRAL.,LUZ BICI SILICONA  X 2,459.00,FLAVIO
LISTA GRAL.,MANGUERA REP,299.00,FLAVIO
LISTA GRAL.,PARCHE N 2,421.00,FLAVIO
LISTA GRAL.,PARCHE N 3,544.00,FLAVIO
LISTA GRAL.,PARCHE N4,693.00,FLAVIO
LISTA GRAL.,PARRILLA PORTA PAQUETE,2150.00,FLAVIO
LISTA GRAL.,PICO FUTBOL COMUN,140.00,FLAVIO
LISTA GRAL.,PICO P/ FUTBOL C/ VALVULA,635.00,FLAVIO
LISTA GRAL.,SILLA BB DELANTERA,2490.00,FLAVIO
LISTA GRAL.,SILLA BB TRASERA,3250.00,FLAVIO
LISTA GRAL.,SOLUCION SOLUFIX X 10,1155.00,FLAVIO
LISTA GRAL.,VALVULA COMP. BICI,199.00,FLAVIO
LISTA GRAL.,VALVULA COMP. MOTO,190.00,FLAVIO
LISTA GRAL.,VALVULA UTOMATICA,74.00,FLAVIO
LISTA GRAL.,ALPARGATA BANDERITA NEGRA,700.00,FLAVIO
LISTA GRAL.,ALPARGATA BANDERITA BCA,700.00,FLAVIO
LISTA GRAL.,ACEITE MULTIUSO TF3 X 100 CC,120.83,FLAVIO
LISTA GRAL.,ADHESIVO PVC X 60 CC,157.82,FLAVIO
LISTA GRAL.,ADHESIVO PVC X 110 CC,250.55,FLAVIO
LISTA GRAL.,ADHESIVO DE CONTACTO X 50 CC,212.08,FLAVIO
LISTA GRAL.,CINTA EMBALAR TRANSPARENTE,253.50,FLAVIO
