00002,ALBA ALBACRYL LATEX MATE BLANCO RINDE MAS X 1 LT,6119.33,SAN_JOSE
00006,ALBA ALBACRYL LATEX MATE BLANCO RINDE MAS X 10 LTS,52539.18,SAN_JOSE
00004,ALBA ALBACRYL LATEX MATE BLANCO RINDE MAS X 20 LTS,95532.89,SAN_JOSE
00005,ALBA ALBACRYL LATEX MATE BLANCO RINDE MAS X 4 LTS,22539.09,SAN_JOSE
00010,ALBA ALBAFRENT ACRILICO X 10 LTS,46391.51,SAN_JOSE
00011,ALBA ALBAFRENT ACRILICO X 20 LTS,84925.08,SAN_JOSE
00162,ALBA ALBAFRENT ACRILICO X 4 LTS,21169.56,SAN_JOSE
00007,ALBA ALBAFRENT F Y M X 10 LTS,49230.11,SAN_JOSE
00008,ALBA ALBAFRENT F Y M X 20 LTS,93684.2,SAN_JOSE
00009,ALBA ALBAFRENT F Y M X 4 LTS,21990.96,SAN_JOSE
02369,ALBA ALBALATEX INTERIOR MATE X 1 LT,7170.53,SAN_JOSE
02370,ALBA ALBALATEX INTERIOR MATE X 10 LTS,60676.59,SAN_JOSE
00054,ALBA ALBALATEX INTERIOR MATE X 20 LTS.,111946.44,SAN_JOSE
00055,ALBA ALBALATEX INTERIOR MATE X 4 LTS.,26659.23,SAN_JOSE
00056,ALBA ALBALATEX PREMIUM SATINADO 1 LTS.,11873.26,SAN_JOSE
00058,ALBA ALBALATEX PREMIUM SATINADO 10 LTS.,95857.36,SAN_JOSE
00059,ALBA ALBALATEX PREMIUM SATINADO 20 LTS.,175727.93,SAN_JOSE
00057,ALBA ALBALATEX PREMIUM SATINADO 4 LTS.,44355.51,SAN_JOSE
00060,ALBA ALBALUX AL AGUA BLANCO X 1 LTS,15271.2,SAN_JOSE
00061,ALBA ALBALUX AL AGUA NEGRO X 1 LTS.,12195.65,SAN_JOSE
00062,ALBA ALBALUX 2 EN 1 FORJA GRIS X 1 LTS.,17772.83,SAN_JOSE
00063,ALBA ALBALUX 2 EN 1 FORJA GRIS X 4 LTS.,65722.17,SAN_JOSE
00064,ALBA ALBALUX 2 EN 1 FORJA NEGRO X 1 LTS.,17772.83,SAN_JOSE
00065,ALBA ALBALUX 2 EN 1 FORJA NEGRO X 4 LTS.,65722.17,SAN_JOSE
00066,ALBA ALBALUX 2 EN 1 MARTILLADO G. PLATA X 1 LTS.,17032.29,SAN_JOSE
00067,ALBA ALBALUX 2 EN 1 MARTILLADO GRIS X 1 LTS.,17032.29,SAN_JOSE
00068,ALBA ALBALUX 2 EN 1 MARTILLADO NEGRO X 1 LTS.,17032.29,SAN_JOSE
00069,ALBA ALBALUX 2 EN 1 BLANCO X 1 LTS.,13931.34,SAN_JOSE
00070,ALBA ALBALUX 2 EN 1 BLANCO X 1/2 LT.,8734.38,SAN_JOSE
00073,ALBA ALBALUX 2 EN 1 BLANCO X 4 LTS.,52444.32,SAN_JOSE
00086,ALBA ALBALUX 2 EN 1 NEGRO X 1 LT.,11061.35,SAN_JOSE
00088,ALBA ALBALUX 2 EN 1 NEGRO X 1/2 LT.,6940.31,SAN_JOSE
00091,ALBA ALBALUX 2 EN 1 NEGRO X 4 LT.,41588.51,SAN_JOSE
00094,ALBA ALBALUX BLANCO X 1 LT.,12722.26,SAN_JOSE
00096,ALBA ALBALUX BLANCO X 1/2 LT.,7961.57,SAN_JOSE
00098,ALBA ALBALUX BLANCO X 1/4 LTS.,4810.58,SAN_JOSE
00100,ALBA ALBALUX BLANCO X 4 LTS.,47662.3,SAN_JOSE
00101,ALBA ALBALUX NEGRO X 1 LT.,10295.11,SAN_JOSE
00103,ALBA ALBALUX NEGRO X 1/2 LT.,6702.53,SAN_JOSE
00104,ALBA ALBALUX NEGRO X 1/4 LT.,4082.22,SAN_JOSE
00105,ALBA ALBALUX NEGRO X 4 LT.,38158.48,SAN_JOSE
00106,ALBA ALBAMATE (SINTETICO) BLANCO X 1 LT.,14718.02,SAN_JOSE
00107,ALBA ALBAMATE (SINTETICO) BLANCO X 4 LTS.,55649.3,SAN_JOSE
00108,ALBA ALBAMAX (BLANCO PURO) LATEX INTERIOR MATE X 1 LT.,5072.42,SAN_JOSE
00112,ALBA ANTIOXIDO CROMATO (STD) X 1 LT.,9506.01,SAN_JOSE
00113,ALBA ANTIOXIDO CROMATO (STD) X 1/2 LT.,5732.72,SAN_JOSE
00114,ALBA ANTIOXIDO CROMATO (STD) X 4 LTS,35463.56,SAN_JOSE
00115,ALBA CIELOS RASOS (STD) X 1 LT.,5392.38,SAN_JOSE
00116,ALBA CIELOS RASOS (STD) X 10 LTS.,43028.67,SAN_JOSE
00117,ALBA CIELOS RASOS (STD) X 20 LTS.,77848.76,SAN_JOSE
00118,ALBA CIELOS RASOS (STD) X 4 LTS.,19528.4,SAN_JOSE
00119,ALBA CONSTRUCTOR LATEX INT. X 1 LT.,4013.26,SAN_JOSE
00120,ALBA CONSTRUCTOR LATEX INT. X 10 LTS.,25644.64,SAN_JOSE
00121,ALBA CONSTRUCTOR LATEX INT. X 20 LTS,38811.96,SAN_JOSE
00122,ALBA CONSTRUCTOR LATEX INT. X 4 LTS,10982.35,SAN_JOSE
00123,ALBA CRISTALBA BARNIZ C/POLIURETANO X 1 LT.,8618.97,SAN_JOSE
00125,ALBA CRISTALBA BARNIZ C/POLIURETANO X 4 LT.,32195.8,SAN_JOSE
00135,ALBA DURALBA FRENTES Y MUROS ANTISALITRE X 1 LT.,6784.91,SAN_JOSE
00140,ALBA DURALBA FRENTES Y MUROS ANTISALITRE X 10 LTS.,58074.19,SAN_JOSE
00142,ALBA DURALBA FRENTES Y MUROS ANTISALITRE X 20 LTS.,104600.63,SAN_JOSE
00145,ALBA DURALBA FRENTES Y MUROS ANTISALITRE X 4 LTS.,25702.14,SAN_JOSE
00150,ALBA DURALBA LADRILLO C/ PELICULA X 1 LT.,7811.36,SAN_JOSE
00156,ALBA DURALBA LADRILLO C/PELICULA X 4 LTS.,29006.18,SAN_JOSE
00157,ALBA DURALBA TECHOS TOTAL C/EXPANCEL X 20 LTS.,124460.93,SAN_JOSE
00158,ALBA DURALBA TECHOS TOTAL C/EXPANCEL X 4 LTS.,30313.12,SAN_JOSE
00159,"ALBA ENDUIDO INT/EXT. X 1,5 KG",3895.21,SAN_JOSE
00160,ALBA ENDUIDO INT/EXT. X 6 KG.,14172.44,SAN_JOSE
00163,ALBA ESMALTE PARA AZULEJOS COLOR BLANCO X 1 LT,24043.08,SAN_JOSE
00165,ALBA ESMALTE PARA AZULEJOS COLOR BLANCO X 4 LTS,88811.14,SAN_JOSE
00177,ALBA ESMALTE SINT. BLANCO BRILL. X 1 LT.,8171.46,SAN_JOSE
00184,ALBA ESMALTE SINT. BLANCO SATINADO X 1 LT.,9415.97,SAN_JOSE
00187,ALBA ESMALTE SINT. BLANCO SATINADO X 4 LT.,34994.85,SAN_JOSE
00179,ALBA ESMALTE SINT. BLANCO. BRILL. 1/2 LT,5957.81,SAN_JOSE
00181,ALBA ESMALTE SINT. BLANCO. BRILL. X 4 LTS.,36544.13,SAN_JOSE
00193,ALBA ESMALTE SINT. NEGRO BRILL. X 1 LT.,7030.21,SAN_JOSE
00198,ALBA ESMALTE SINT. NEGRO BRILL. X 4 LTS.,26037.85,SAN_JOSE
00195,ALBA ESMALTE SINT. NEGRO BRILL.X 1/2 LTS.,4212.86,SAN_JOSE
