50504,BLOQUE RODENTICIDA CAJA 10 BLISTER X 100 GRS GELTEK,21594.14,INTEGRAL
50101,ESTACION DE CEBADO X 6 U BLISTER GELTEK (CABLE CANAL),1491.2,INTEGRAL
50407,FOGGER X 330 CC GELTEK,6927.49,INTEGRAL
50405,FUMIGENO BLISTER DE 1 PASTILLA DE 50 GRS GELTEK,4964.39,INTEGRAL
50401,INSECTICIDA LIQUIDO HOGAR CAJA 25 SACHETS DE 15 CC GELTEK,24123.53,INTEGRAL
50104,JERINGA CUCARACHICIDA 35 GRS GELTEK,5096.52,INTEGRAL
50103,JERINGA CUCARACHICIDA X 12 GRS GELTEK,2888.03,INTEGRAL
50102,JERINGA CUCARACHICIDA X 6 GRS GELTEK,1925.35,INTEGRAL
50202,JERINGA HORMIGUICIDA X 12 GRS GELTEK,3190.04,INTEGRAL
50203,JERINGA HORMIGUICIDA X 40 GRS GELTEK,6095.69,INTEGRAL
50201,JERINGA HORMIGUICIDA X 6 GRS GELTEK,2000.86,INTEGRAL
50204,JERINGA HORMIGUICIDA X 60 GRS GELTEK,8909.47,INTEGRAL
50502,POTE RODENTICIDA X 1 KG GELTEK,16157.86,INTEGRAL
50000,PULVERIZADOR CON BOTELLA 1 LT GELTEK,2284.0,INTEGRAL
